FWBscore,SAVEHABIT,SCFHORIZON,PROPPLAN_1,PROPPLAN_2,PROPPLAN_3,PROPPLAN_4,MANAGE1_1,MANAGE1_2,MANAGE1_3,MANAGE1_4,ACT1_1,ACT1_2,FINGOALS,GOALCONF,DISTRESS,ABSORBSHOCK,VOLATILITY,ENDSMEET,COVERCOSTS,MATHARDSHIP_1,MATHARDSHIP_2,MATHARDSHIP_3,MATHARDSHIP_4,MATHARDSHIP_5,MATHARDSHIP_6,SHOCKS_1,SHOCKS_2,SHOCKS_3,SHOCKS_4,SHOCKS_5,SHOCKS_6,SHOCKS_7,SHOCKS_8,SHOCKS_9,SHOCKS_10,SHOCKS_11,PAREDUC,FINSOC2_1,FINSOC2_2,FINSOC2_3,FINSOC2_4,FINSOC2_5,FINSOC2_6,FINSOC2_7,EARNERS,PPHHSIZE,LIVINGARRANGEMENT,MATERIALISM_1,MATERIALISM_2,MATERIALISM_3,CONNECT,OUTLOOK_1,OUTLOOK_2,agecat,PPINCIMP,PPEDUC,EMPLOY,PPGENDER,PPETHM,LMscore,KHscore,FSscore,finalwt,row_missing_core_pct,HARDSHIP_TOTAL,FWB_high_54,FWB_high_56,FWBcat,behavior_cluster
51.0,5.0,4.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,0.0,3.0,4.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,5,2.0,3.0,3.0,2.0,80.0,5.0,4.0,4,2,3,3.0,1,1,2,-1.713,48.0,0.591350041291775,0.058823529411764705,6,0,0,Medium,0
69.0,5.0,4.0,5.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2,2.0,2.0,2.0,4.0,87.0,5.0,1.0,8,8,5,8.0,2,1,3,0.712,54.0,0.476242277801034,0.0,6,1,1,High,1
52.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,4.0,4.0,3.0,100.0,3.0,4.0,5,9,4,8.0,1,2,3,1.267,57.0,0.774972652500234,0.0,6,0,0,Medium,1
56.0,6.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,5.0,1.0,2.0,3.0,100.0,1.0,3.0,1,6,2,3.0,1,3,3,-0.57,51.0,3.70003024907633,0.0,6,1,1,Medium,0
76.0,6.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2,2.0,1.0,2.0,1.0,80.0,4.0,3.0,5,8,5,2.0,1,1,3,0.712,58.0,0.515913145940406,0.0,6,1,1,High,1
29.0,6.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,4.0,4.0,4.0,3.0,100.0,3.0,1.0,8,1,2,8.0,1,4,2,-1.215,14.0,0.98998686901371,0.0,6,0,0,Low,0
61.0,5.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3,2.0,2.0,4.0,2.0,4.0,4.0,4.0,2,4,2,2.0,1,4,3,-0.188,50.0,1.96254290524218,0.0,6,1,1,Medium,1
87.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,1.0,2.0,3.0,2.0,85.0,5.0,3.0,8,7,5,8.0,2,1,3,-0.57,65.0,0.489795516322813,0.0,6,1,1,High,1
69.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,1.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2,2.0,4.0,4.0,4.0,90.0,4.0,1.0,7,9,4,4.0,2,1,3,0.712,47.0,0.873270710591611,0.0,6,1,1,High,1
58.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,1,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2,7,3,3.0,2,2,3,-0.57,46.0,2.43022363200944,0.0,6,1,1,Medium,1
45.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,3.0,2.0,0.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1.0,3.0,2.0,1.0,2.0,3.0,4.0,4,2,1,2.0,2,1,3,0.242,37.0,1.08025344801867,0.0,6,0,0,Medium,2
52.0,5.0,3.0,5.0,3.0,5.0,2.0,4.0,4.0,1.0,3.0,5.0,3.0,0.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,1,1,0,0,0,0,0,0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,5,4.0,1.0,1.0,1.0,50.0,5.0,5.0,3,8,2,6.0,2,1,2,-0.188,47.0,1.18074233567172,0.0,6,0,0,Medium,2
50.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0,0,0,1,1,0,0,0,0,0,1,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2,4.0,2.0,2.0,2.0,0.0,4.0,4.0,4,3,4,6.0,2,1,3,-0.188,37.0,1.18385919046743,0.0,6,0,0,Medium,2
70.0,6.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,3.0,4.0,3.0,90.0,4.0,5.0,4,7,2,1.0,2,1,3,0.712,77.0,1.22838138701652,0.0,6,1,1,High,1
78.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3,2.0,2.0,2.0,2.0,3.0,3.0,5.0,3,7,3,2.0,1,1,2,-0.909,85.0,0.772729191715478,0.0,6,1,1,High,1
56.0,5.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,5,2.0,1.0,2.0,2.0,97.0,5.0,5.0,4,9,5,2.0,1,1,3,1.267,42.0,0.788397093004573,0.0,6,1,1,Medium,1
86.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2,2.0,1.0,1.0,1.0,50.0,2.0,5.0,2,8,5,1.0,1,1,3,0.712,66.0,0.563158231354014,0.0,6,1,1,High,1
40.0,5.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,0.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,4,2.0,3.0,3.0,2.0,50.0,5.0,4.0,4,3,1,2.0,2,4,2,-0.909,44.0,0.825482496350413,0.0,6,0,0,Low,0
58.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,1.0,3.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,2.0,2.0,4.0,2.0,75.0,4.0,4.0,7,7,3,1.0,1,1,2,0.712,51.0,0.495238483924799,0.0,6,1,1,Medium,1
52.0,2.0,1.0,5.0,2.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0,1.0,2.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5,2.0,5.0,4.0,4.0,95.0,4.0,3.0,3,3,3,4.0,2,4,3,-0.57,32.0,1.5726100195979,0.0,6,0,0,Medium,2
81.0,6.0,5.0,2.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2,2.0,2.0,4.0,1.0,85.0,4.0,4.0,2,9,5,2.0,1,3,3,0.712,74.0,1.29124059283439,0.0,6,1,1,High,1
50.0,6.0,1.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2,2.0,2.0,4.0,2.0,100.0,4.0,5.0,6,7,3,8.0,1,1,3,-0.188,55.0,0.46307120073435,0.0,6,0,0,Medium,1
73.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,5.0,5.0,5.0,4.0,0.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1.0,2.0,2.0,1.0,90.0,3.0,3.0,8,3,2,8.0,2,1,3,0.712,52.0,0.745464253150577,0.0,6,1,1,High,1
57.0,4.0,1.0,2.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,0.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2,2.0,2.0,3.0,2.0,75.0,4.0,4.0,5,8,4,2.0,2,1,3,1.267,36.0,1.56335934954137,0.0,6,1,1,Medium,2
31.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,5,2.0,3.0,2.0,3.0,80.0,2.0,2.0,2,1,1,4.0,2,1,0,-1.485,32.0,0.826139422382396,0.0,6,0,0,Low,0
50.0,5.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2,2.0,4.0,4.0,3.0,100.0,4.0,4.0,6,9,4,3.0,1,1,3,0.242,39.0,0.674930141367527,0.0,6,0,0,Medium,2
60.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2,2.0,3.0,2.0,2.0,80.0,4.0,4.0,6,8,4,8.0,2,3,3,0.712,47.0,0.822848867051868,0.058823529411764705,6,1,1,Medium,1
57.0,1.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,0.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,3.0,3.0,2.0,75.0,3.0,2.0,7,2,5,8.0,1,1,3,1.267,56.0,0.401878424200741,0.0,6,1,1,Medium,2
60.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,5,2.0,3.0,3.0,4.0,95.0,5.0,5.0,4,8,5,1.0,1,1,3,1.267,61.0,0.526242967949549,0.0,6,1,1,Medium,1
54.0,6.0,5.0,3.0,3.0,4.0,2.0,5.0,1.0,1.0,4.0,5.0,4.0,1.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4,2.0,3.0,3.0,1.0,90.0,3.0,3.0,4,7,2,2.0,1,1,3,0.712,45.0,1.31024974590806,0.0,6,1,0,Medium,2
42.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,3.0,1.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,0,0,1,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,4.0,3.0,1.0,1.0,0.0,5.0,5.0,8,1,2,8.0,2,2,1,-0.909,35.0,1.75076196833502,0.0,6,0,0,Low,0
61.0,4.0,4.0,2.0,2.0,4.0,2.0,5.0,3.0,5.0,3.0,5.0,3.0,1.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,4.0,4.0,3.0,65.0,3.0,3.0,2,6,5,2.0,1,4,3,0.242,51.0,0.442765215845355,0.0,6,1,1,Medium,2
59.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,5.0,4.0,3.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2,4.0,1.0,3.0,1.0,75.0,4.0,3.0,7,2,1,3.0,2,1,3,-0.57,55.0,1.13403875924838,0.0,6,1,1,Medium,2
95.0,6.0,5.0,3.0,2.0,2.0,2.0,5.0,1.0,5.0,3.0,5.0,5.0,0.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,2.0,2.0,2.0,90.0,5.0,5.0,7,7,5,8.0,1,1,3,1.267,59.0,0.322242695449367,0.0,6,1,1,High,2
64.0,6.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2,2.0,3.0,3.0,3.0,85.0,4.0,5.0,2,7,5,2.0,1,1,3,0.242,53.0,0.557069714734987,0.0,6,1,1,High,1
57.0,3.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,2.0,2.0,3.0,93.0,3.0,4.0,3,2,3,2.0,1,3,2,-0.57,52.0,1.12499328010693,0.0,6,1,1,Medium,1
41.0,2.0,2.0,4.0,4.0,3.0,2.0,5.0,4.0,1.0,5.0,5.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1.0,3.0,4.0,2.0,80.0,4.0,3.0,5,2,1,6.0,1,1,3,0.242,38.0,2.4486082093241,0.0,6,0,0,Low,2
58.0,4.0,5.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,0.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2,2.0,3.0,2.0,2.0,70.0,2.0,3.0,6,8,3,8.0,1,3,3,0.712,52.0,0.646619982531285,0.0,6,1,1,Medium,2
60.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4.0,3.0,4.0,2.0,50.0,3.0,3.0,5,1,2,2.0,1,4,3,-0.909,29.0,1.9618198771806,0.0,6,1,1,Medium,2
59.0,6.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2,2.0,3.0,3.0,3.0,100.0,4.0,4.0,3,8,4,2.0,1,4,2,-1.485,58.0,0.797470978609299,0.0,6,1,1,Medium,1
95.0,6.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,1,0,0,0,0,0,1,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2,2.0,3.0,3.0,3.0,50.0,4.0,4.0,8,9,3,8.0,2,1,3,1.267,65.0,0.587820046146882,0.0,6,1,1,High,1
49.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,8.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,1,1,0,0,0,0,0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5,1.0,3.0,3.0,3.0,6.0,3.0,3.0,2,1,2,4.0,2,4,1,-1.485,42.0,0.785892620419774,0.0,6,0,0,Medium,0
95.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2,2.0,3.0,4.0,3.0,95.0,5.0,5.0,6,8,5,8.0,2,1,3,1.267,74.0,0.566148813903296,0.0,6,1,1,High,1
61.0,6.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3,2.0,1.0,4.0,1.0,0.0,5.0,5.0,4,2,1,2.0,1,4,3,-0.909,74.0,1.0872575333192,0.0,6,1,1,Medium,1
67.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,1,0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,2.0,3.0,3.0,3.0,100.0,4.0,4.0,3,9,5,2.0,1,1,3,0.712,51.0,0.719250277404472,0.0,6,1,1,High,1
47.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,2.0,4.0,5.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,1,0,0,1,0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3,2.0,2.0,3.0,2.0,90.0,1.0,5.0,2,9,5,2.0,1,1,3,1.267,48.0,0.694742310796871,0.0,6,0,0,Medium,1
60.0,6.0,4.0,5.0,4.0,4.0,2.0,5.0,4.0,5.0,3.0,5.0,4.0,1.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,3.0,3.0,3.0,4.0,80.0,2.0,4.0,1,8,4,2.0,2,1,3,-0.188,50.0,1.18933354318161,0.0,6,1,1,Medium,1
41.0,3.0,2.0,2.0,1.0,3.0,4.0,1.0,3.0,5.0,4.0,4.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,2.0,3.0,4.0,5.0,20.0,4.0,5.0,2,1,4,3.0,1,4,1,-0.909,38.0,0.386006614226412,0.0,6,0,0,Low,0
48.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,5.0,4.0,3.0,0.0,5.0,3.0,8,6,4,8.0,1,2,2,-0.57,40.0,0.731422582854646,0.0,6,0,0,Medium,0
53.0,5.0,1.0,3.0,3.0,2.0,3.0,5.0,4.0,1.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3,3.0,4.0,3.0,3.0,65.0,3.0,3.0,2,5,3,5.0,1,1,2,-0.188,43.0,1.0934406957224,0.0,6,0,0,Medium,2
39.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,1.0,2.0,5.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5,2.0,5.0,4.0,3.0,48.0,4.0,4.0,2,8,3,3.0,2,4,2,-1.485,56.0,1.39541367821625,0.0,6,0,0,Low,0
53.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,1,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5,2.0,3.0,4.0,3.0,10.0,4.0,5.0,2,7,2,1.0,1,4,2,1.267,46.0,2.66258443208795,0.0,6,0,0,Medium,1
53.0,2.0,1.0,4.0,4.0,4.0,1.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,4.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,4.0,1.0,3.0,2.0,90.0,4.0,3.0,7,1,4,8.0,1,1,3,0.712,34.0,0.842645804983349,0.0,6,0,0,Medium,2
95.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2,2.0,3.0,3.0,2.0,100.0,2.0,3.0,8,8,5,4.0,2,1,3,0.242,40.0,0.476242277801034,0.0,6,1,1,High,1
48.0,6.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,0,0,0,0,1,0,0,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,4.0,5.0,4.0,80.0,4.0,4.0,2,4,3,2.0,1,1,2,-0.188,62.0,0.675816242706003,0.058823529411764705,6,0,0,Medium,0
